timestamp,gender,benefits,location,work_arrangement,employee_count ,position,level,experience,lang_tool,salary_currency,salary
1/31/2023 23:02:29,male,"Meal card, Road/fuel assistance, Supplementary health insurance",Turkey,Office,51-150,Backend Developer / Engineer,Junior,0-1 Years,Java and related frameworks,TRY,10.001 - 15.000
1/31/2023 23:04:29,male,Meal card,Turkey,Hybrid,1-50,Backend Developer / Engineer,Mid,1-3 Years,"Javascript / Typescript and  related frameworks, PHP",TRY,15.001 - 18.000
1/31/2023 23:04:49,female,"Meal card, Road/fuel assistance, Company telephone, Education funds, Supplementary health insurance, Leaandon certain days",Turkey,Remote,1-50,Backend Developer / Engineer,Mid,1-3 Years,"Java and related frameworks, Python / R, SQL, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,30.001 - 37.000
1/31/2023 23:08:19,male,"Meal card, Road/fuel assistance, Supplementary health insurance",Turkey,Office,1-50,Backend Developer / Engineer,Junior,0-1 Years,"Javascript / Typescript and  related frameworks, PHP, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes, Linux",TRY,18.001 - 20.000
1/31/2023 23:10:13,male,"Meal card, Company telephone, Leaandon certain days",Turkey,Remote,1-50,Backend Developer / Engineer,Junior,0-1 Years,"C# / .NET Framework, Cloud tools ( AWS, Azure, GCP etc), SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,8.507 - 10.000
1/31/2023 23:11:37,unknownm,"Meal card, Supplementary health insurance",Turkey,Hybrid,1-50,Backend Developer / Engineer,Junior,1-3 Years,"Javascript / Typescript and  related frameworks, Golang",TRY,15.001 - 18.000
1/31/2023 23:12:06,male,"Meal card, Gift vouchers on special occasions, Supplementary health insurance, Retirement planning services",Turkey,Remote,151-300,Backend Developer / Engineer,Junior,0-1 Years,"Java and related frameworks, SQL, DevOps tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",TRY,20.001 - 25.000
1/31/2023 23:13:31,male,"Road/fuel assistance, Education funds, Employee stock options",Abroad,Hybrid,10.000 and Older,Backend Developer / Engineer,Mid,3-5 Years,C# / .NET Framework,EUR,70.001 - 85.000
1/31/2023 23:15:12,male,"Meal card, Gift vouchers on special occasions, Supplementary health insurance, Employee stock options, Leaandon certain days",Turkey,Remote,51-150,Backend Developer / Engineer,Mid,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Golang, SQL, NoSQL",TRY,37.001 - 45.000
1/31/2023 23:18:18,male,Meal card,Turkey,Remote,1.000-5.000,Backend Developer / Engineer,Mid,1-3 Years,"Java and related frameworks, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,20.001 - 25.000
1/31/2023 23:19:41,male,"Meal card, Supplementary health insurance, Leaandon certain days",Turkey,Remote,1-50,Backend Developer / Engineer,Junior,0-1 Years,Javascript / Typescript and  related frameworks,TRY,20.001 - 25.000
1/31/2023 23:21:03,male,"Meal card, Road/fuel assistance, Supplementary health insurance",Turkey,Office,151-300,Backend Developer / Engineer,Mid,1-3 Years,PHP,TRY,37.001 - 45.000
1/31/2023 23:26:10,male,,Turkey,Remote,1-50,Backend Developer / Engineer,Junior,0-1 Years,PHP,TRY,10.001 - 15.000
1/31/2023 23:28:01,male,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days",Turkey,Hybrid,1.000-5.000,Backend Developer / Engineer,Mid,3-5 Years,Java and related frameworks,TRY,30.001 - 37.000
1/31/2023 23:28:42,male,Meal card,Turkey,Remote,151-300,Backend Developer / Engineer,Senior,12 Years and Older,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,30.001 - 37.000
1/31/2023 23:33:31,male,"Leaandon certain days, Medical leave",Abroad,Remote,1-50,Backend Developer / Engineer,Senior,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, PHP, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",EUR,25.001 - 30.000
1/31/2023 23:34:16,male,"Meal card, Gym membership/discount, Supplementary health insurance, Leaandon certain days, Life insurance",Turkey,Hybrid,1.000-5.000,Backend Developer / Engineer,Senior,3-5 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, Swift, Jira / Asana / Trello / Bitrix24 and  similar PM tools",TRY,37.001 - 45.000
1/31/2023 23:40:21,male,"Meal card, Education funds, Supplementary health insurance, Life insurance",Turkey,Remote,301-600,Backend Developer / Engineer,Mid,1-3 Years,C# / .NET Framework,TRY,25.001 - 30.000
1/31/2023 23:40:37,male,"Meal card, Gift vouchers on special occasions, Food aid",Turkey,Remote,10.000 and Older,Backend Developer / Engineer,Mid,5-9 Years,"C# / .NET Framework, Javascript / Typescript and  related frameworks, SQL, NoSQL",TRY,30.001 - 37.000
1/31/2023 23:42:54,male,"Meal card, Gift vouchers on special occasions, Supplementary health insurance, Leaandon certain days",Turkey,Remote,5.000-10.000,Backend Developer / Engineer,Mid,3-5 Years,"Golang, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Kubernetes",TRY,25.001 - 30.000
1/31/2023 23:43:07,female,"Meal card, Gift vouchers on special occasions, Education funds, Supplementary health insurance, Retirement planning services",Turkey,Hybrid,1-50,Backend Developer / Engineer,Mid,3-5 Years,C# / .NET Framework,TRY,18.001 - 20.000
1/31/2023 23:45:06,male,"Meal card, Road/fuel assistance, Gym membership/discount, Gift vouchers on special occasions, Company telephone, Supplementary health insurance",Turkey,Hybrid,1.000-5.000,Backend Developer / Engineer,Junior,1-3 Years,"SQL, Adobe CC tools",TRY,10.001 - 15.000
1/31/2023 23:47:33,male,"Meal card, Road/fuel assistance, Education funds, Supplementary health insurance, Leaandon certain days, Retirement planning services",Turkey,Remote,51-150,Backend Developer / Engineer,Mid,3-5 Years,"PHP, SQL, NoSQL, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",EUR,20.001 - 25.000
1/31/2023 23:49:48,male,"Meal card, Leaandon certain days",Turkey,Remote,151-300,Backend Developer / Engineer,Junior,1-3 Years,C# / .NET Framework,TRY,15.001 - 18.000
1/31/2023 23:51:11,male,"Supplementary health insurance, Life insurance",Turkey,Hybrid,151-300,Backend Developer / Engineer,Mid,3-5 Years,"Java and related frameworks, Cloud tools ( AWS, Azure, GCP etc), Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",GBP,30.001 - 37.000
1/31/2023 23:54:05,male,Meal card,Turkey,Hybrid,1-50,Backend Developer / Engineer,Junior,0-1 Years,Java and related frameworks,TRY,8.507 - 10.000
1/31/2023 23:54:28,female,,Turkey,Remote,1-50,Backend Developer / Engineer,Junior,1-3 Years,PHP,TRY,8.507 - 10.000
1/31/2023 23:57:13,male,"Meal card, Supplementary health insurance",Turkey,Office,301-600,Backend Developer / Engineer,Senior,12 Years and Older,"Java and related frameworks, Kotlin",TRY,70.001 - 85.000
1/31/2023 23:59:51,male,,Abroad,Remote,151-300,Backend Developer / Engineer,Senior,5-9 Years,Ruby,USD,130.001 - 160.000
1/31/2023 23:59:58,male,"Road/fuel assistance, Supplementary health insurance",Turkey,Hybrid,601-1.000,Backend Developer / Engineer,Junior,1-3 Years,C# / .NET Framework,TRY,20.001 - 25.000
2/1/2023 0:04:59,male,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance",Turkey,Remote,51-150,Backend Developer / Engineer,Junior,0-1 Years,Java and related frameworks,TRY,30.001 - 37.000
2/1/2023 0:06:38,male,"Meal card, Employee stock options, Leaandon certain days",Turkey,Remote,1-50,Backend Developer / Engineer,Junior,1-3 Years,"Java and related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL, DevOps tools",TRY,30.001 - 37.000
2/1/2023 0:09:03,male,"Meal card, Road/fuel assistance, Company telephone, Supplementary health insurance",Turkey,Hybrid,51-150,Backend Developer / Engineer,Mid,3-5 Years,"Java and related frameworks, SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",EUR,30.001 - 37.000
2/1/2023 0:10:52,male,"Meal card, Supplementary health insurance, Employee stock options, Leaandon certain days",Turkey,Remote,301-600,Backend Developer / Engineer,Junior,1-3 Years,"Golang, Cloud tools ( AWS, Azure, GCP etc)",TRY,30.001 - 37.000
2/1/2023 0:11:09,male,"Meal card, Supplementary health insurance",Turkey,Hybrid,1.000-5.000,Backend Developer / Engineer,Senior,9-12 Years,"C# / .NET Framework, SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,45.001 - 55.000
2/1/2023 0:12:40,male,"Meal card, Road/fuel assistance, Gift vouchers on special occasions",Turkey,Hybrid,1.000-5.000,Backend Developer / Engineer,Junior,1-3 Years,Java and related frameworks,TRY,15.001 - 18.000
2/1/2023 0:13:07,male,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance",Turkey,Hybrid,51-150,Backend Developer / Engineer,Junior,1-3 Years,"Java and related frameworks, Linux",TRY,18.001 - 20.000
2/1/2023 0:23:26,male,"Meal card, Supplementary health insurance, Medical leave",Turkey,Remote,51-150,Backend Developer / Engineer,Mid,1-3 Years,Java and related frameworks,TRY,25.001 - 30.000
2/1/2023 0:24:46,male,,Turkey,Office,601-1.000,Backend Developer / Engineer,Mid,5-9 Years,"Java and related frameworks, SQL, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,37.001 - 45.000
2/1/2023 0:25:54,male,"Meal card, Education funds, Supplementary health insurance, Medical leave",Turkey,Remote,301-600,Backend Developer / Engineer,Mid,1-3 Years,"Java and related frameworks, Cloud tools ( AWS, Azure, GCP etc), SQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",TRY,30.001 - 37.000
2/1/2023 0:30:24,male,"Meal card, Road/fuel assistance, Supplementary health insurance",Turkey,Remote,51-150,Backend Developer / Engineer,Mid,1-3 Years,"C# / .NET Framework, Golang, Cloud tools ( AWS, Azure, GCP etc), SQL, NoSQL, Docker / containerd / Hyper-V / LXC / Podman",TRY,18.001 - 20.000
2/1/2023 0:31:11,unknownm,"Meal card, Supplementary health insurance, Leaandon certain days",Turkey,Remote,5.000-10.000,Backend Developer / Engineer,Senior,5-9 Years,"C# / .NET Framework, Java and related frameworks, SQL, NoSQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman",TRY,55.001 - 70.000
2/1/2023 0:32:12,male,,Turkey,Hybrid,1-50,Backend Developer / Engineer,Senior,9-12 Years,Java and related frameworks,TRY,55.001 - 70.000
2/1/2023 0:36:12,male,"Meal card, Supplementary health insurance",Turkey,Remote,151-300,Backend Developer / Engineer,Mid,1-3 Years,SQL,TRY,20.001 - 25.000
2/1/2023 0:36:55,female,"Meal card, Supplementary health insurance",Turkey,Remote,1.000-5.000,Backend Developer / Engineer,Junior,1-3 Years,"C# / .NET Framework, SQL, DevOps tools",TRY,20.001 - 25.000
2/1/2023 0:37:54,female,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Supplementary health insurance",Turkey,Hybrid,51-150,Backend Developer / Engineer,Junior,0-1 Years,Java and related frameworks,TRY,10.001 - 15.000
2/1/2023 0:38:24,male,"Meal card, Road/fuel assistance, Gym membership/discount, Supplementary health insurance, Medical leave",Abroad,Remote,1.000-5.000,Backend Developer / Engineer,Mid,1-3 Years,Javascript / Typescript and  related frameworks,USD,20.001 - 25.000
2/1/2023 0:41:42,male,Meal card,Turkey,Remote,1.000-5.000,Backend Developer / Engineer,Mid,3-5 Years,"Javascript / Typescript and  related frameworks, Python / R, SQL, NoSQL, DevOps tools, Jira / Asana / Trello / Bitrix24 and  similar PM tools, Docker / containerd / Hyper-V / LXC / Podman, Linux, MS Office",TRY,15.001 - 18.000
2/1/2023 0:46:11,male,Meal card,Abroad,Remote,1-50,Backend Developer / Engineer,Mid,3-5 Years,"C# / .NET Framework, Golang, Docker / containerd / Hyper-V / LXC / Podman",TRY,30.001 - 37.000
2/1/2023 0:50:43,male,"Meal card, Supplementary health insurance",Turkey,Remote,1-50,Backend Developer / Engineer,Junior,0-1 Years,Java and related frameworks,TRY,15.001 - 18.000
2/1/2023 0:52:25,male,"Meal card, Supplementary health insurance, Leaandon certain days",Turkey,Hybrid,1.000-5.000,Backend Developer / Engineer,Mid,1-3 Years,"Java and related frameworks, SQL",TRY,20.001 - 25.000
2/1/2023 0:52:47,male,Meal card,Turkey,Remote,1-50,Backend Developer / Engineer,Junior,1-3 Years,Ruby,TRY,10.001 - 15.000
2/1/2023 0:53:49,male,Education funds,Turkey,Office,1-50,Backend Developer / Engineer,Junior,0-1 Years,"Javascript / Typescript and  related frameworks, PHP",TRY,10.001 - 15.000
2/1/2023 0:59:57,male,"Meal card, Road/fuel assistance, Medical leave",Turkey,Remote,1-50,Backend Developer / Engineer,Junior,0-1 Years,"Python / R, Cloud tools ( AWS, Azure, GCP etc), SQL, Docker / containerd / Hyper-V / LXC / Podman, Linux",TRY,20.001 - 25.000
2/1/2023 1:00:09,male,"Meal card, Supplementary health insurance, Retirement planning services",Turkey,Remote,5.000-10.000,Backend Developer / Engineer,Mid,1-3 Years,"Java and related frameworks, Python / R",TRY,30.001 - 37.000
2/1/2023 1:00:59,male,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Education funds, Supplementary health insurance, Employee stock options",Turkey,Office,1-50,Backend Developer / Engineer,Mid,3-5 Years,Rust,USD,37.001 - 45.000
2/1/2023 1:01:33,male,"Meal card, Supplementary health insurance, Leaandon certain days",Turkey,Hybrid,10.000 and Older,Backend Developer / Engineer,Mid,3-5 Years,C# / .NET Framework,TRY,30.001 - 37.000
2/1/2023 1:01:50,male,"Meal card, Supplementary health insurance",Turkey,Remote,1-50,Backend Developer / Engineer,Mid,1-3 Years,Java and related frameworks,TRY,25.001 - 30.000
2/1/2023 1:01:59,male,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days, Life insurance, Retirement planning services, Unemployment insurance, Medical leave",Turkey,Hybrid,1.000-5.000,Backend Developer / Engineer,Mid,1-3 Years,Java and related frameworks,TRY,25.001 - 30.000
2/1/2023 1:07:21,male,"Meal card, Road/fuel assistance, Supplementary health insurance, Disability insurance",Turkey,Remote,1-50,Backend Developer / Engineer,Senior,5-9 Years,C# / .NET Framework,TRY,37.001 - 45.000
2/1/2023 1:12:12,female,"Meal card, Supplementary health insurance, Leaandon certain days",Turkey,Remote,151-300,Backend Developer / Engineer,Mid,1-3 Years,"Java and related frameworks, SQL, DevOps tools",TRY,25.001 - 30.000
2/1/2023 1:12:12,male,"Meal card, Life insurance",Turkey,Remote,301-600,Backend Developer / Engineer,Mid,1-3 Years,C# / .NET Framework,TRY,20.001 - 25.000
2/1/2023 1:13:29,female,"Meal card, Road/fuel assistance, Supplementary health insurance",Turkey,Hybrid,1-50,Backend Developer / Engineer,Junior,0-1 Years,Java and related frameworks,TRY,15.001 - 18.000
2/1/2023 1:16:08,male,"Meal card, Food aid",Turkey,Remote,1.000-5.000,Backend Developer / Engineer,Senior,5-9 Years,"C# / .NET Framework, SQL, NoSQL, Docker / containerd / Hyper-V / LXC / Podman",TRY,30.001 - 37.000
2/1/2023 1:20:02,male,"Meal card, Education funds, Supplementary health insurance",Turkey,Remote,1.000-5.000,Backend Developer / Engineer,Mid,3-5 Years,"Java and related frameworks, SQL, NoSQL, DevOps tools, Kubernetes",TRY,45.001 - 55.000
2/1/2023 1:25:34,male,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days",Turkey,Remote,51-150,Backend Developer / Engineer,Junior,1-3 Years,"Java and related frameworks, SQL, NoSQL",TRY,25.001 - 30.000
2/1/2023 1:26:09,male,"Meal card, Supplementary health insurance, Leaandon certain days",Turkey,Hybrid,1-50,Backend Developer / Engineer,Mid,3-5 Years,Java and related frameworks,TRY,37.001 - 45.000
2/1/2023 1:26:25,female,"Meal card, Supplementary health insurance, Employee stock options",Turkey,Remote,51-150,Backend Developer / Engineer,Senior,3-5 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks, Cloud tools ( AWS, Azure, GCP etc)",TRY,30.001 - 37.000
2/1/2023 1:31:02,male,"Meal card, Employee stock options, Life insurance",Turkey,Remote,151-300,Backend Developer / Engineer,Mid,1-3 Years,"Python / R, Cloud tools ( AWS, Azure, GCP etc)",TRY,15.001 - 18.000
2/1/2023 1:39:29,male,"Meal card, Road/fuel assistance, Gift vouchers on special occasions, Leaandon certain days",Turkey,Hybrid,151-300,Backend Developer / Engineer,Senior,12 Years and Older,Java and related frameworks,TRY,45.001 - 55.000
2/1/2023 1:40:15,male,"Road/fuel assistance, Supplementary health insurance, Medical leave",Abroad,Remote,601-1.000,Backend Developer / Engineer,Junior,0-1 Years,Golang,USD,30.001 - 37.000
2/1/2023 1:46:50,female,"Meal card, Road/fuel assistance, Supplementary health insurance, Leaandon certain days",Turkey,Remote,10.000 and Older,Backend Developer / Engineer,Junior,0-1 Years,"Java and related frameworks, Javascript / Typescript and  related frameworks",TRY,10.001 - 15.000
2/1/2023 1:47:09,male,"Meal card, Road/fuel assistance",Turkey,Hybrid,1.000-5.000,Backend Developer / Engineer,Junior,1-3 Years,"C# / .NET Framework, SQL, Jira / Asana / Trello / Bitrix24 and  similar PM tools, MS Office",TRY,20.001 - 25.000
2/1/2023 1:50:07,male,"Gym membership/discount, Supplementary health insurance, Retirement planning services, Medical leave",Abroad,Remote,1.000-5.000,Backend Developer / Engineer,Mid,3-5 Years,"Javascript / Typescript and  related frameworks, Rust, Golang, Docker / containerd / Hyper-V / LXC / Podman, Kubernetes",USD,100.001 - 130.000
